name,year,male,female,5-14 years,15-24 years,25-34 years,35-54 years,55-74 years,75+ years
Saint Vincent and Grenadines,2014,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Saint Vincent and Grenadines,2015,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Saint Vincent and Grenadines,All,99.0,11.0,3.0,18.0,29.0,45.0,9.0,6.0
San Marino,1996,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
San Marino,1997,5.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0
San Marino,1998,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
San Marino,1999,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
San Marino,2000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
San Marino,2002,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
San Marino,2005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
San Marino,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,All,18.0,5.0,0.0,2.0,3.0,2.0,11.0,5.0
Saudi Arabia,2009,49.0,10.0,4.0,21.0,14.0,17.0,3.0,0.0
Saudi Arabia,2012,59.0,17.0,3.0,10.0,32.0,29.0,2.0,0.0
Saudi Arabia,All,108.0,27.0,7.0,31.0,46.0,46.0,5.0,0.0
Serbia,1998,1015.0,445.0,4.0,89.0,133.0,438.0,579.0,217.0
Serbia,1999,1091.0,480.0,6.0,114.0,113.0,437.0,614.0,287.0
Serbia,2000,1069.0,474.0,9.0,100.0,129.0,401.0,645.0,259.0
Serbia,2001,1025.0,417.0,4.0,83.0,113.0,455.0,539.0,248.0
Serbia,2002,1051.0,395.0,4.0,82.0,117.0,403.0,579.0,261.0
Serbia,2003,997.0,381.0,0.0,80.0,111.0,445.0,499.0,243.0
Serbia,2004,978.0,367.0,1.0,63.0,94.0,413.0,534.0,240.0
Serbia,2005,1006.0,431.0,3.0,57.0,116.0,409.0,554.0,298.0
Serbia,2006,1021.0,422.0,2.0,66.0,118.0,415.0,524.0,318.0
Serbia,2007,968.0,385.0,0.0,72.0,110.0,364.0,537.0,270.0
Serbia,2008,903.0,386.0,0.0,55.0,118.0,401.0,449.0,266.0
Serbia,2009,997.0,376.0,1.0,46.0,114.0,430.0,486.0,296.0
Serbia,2010,903.0,304.0,0.0,35.0,95.0,316.0,469.0,292.0
Serbia,2011,909.0,347.0,2.0,39.0,98.0,353.0,458.0,306.0
Serbia,2012,932.0,311.0,1.0,42.0,102.0,344.0,470.0,284.0
Serbia,2013,901.0,296.0,1.0,31.0,97.0,357.0,464.0,247.0
Serbia,2014,857.0,277.0,0.0,36.0,94.0,282.0,446.0,276.0
Serbia,2015,793.0,269.0,3.0,34.0,91.0,284.0,384.0,266.0
Serbia,All,17416.0,6763.0,41.0,1124.0,1963.0,6947.0,9230.0,4874.0
Seychelles,2001,5.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0
Seychelles,2002,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
Seychelles,2003,6.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0
Seychelles,2004,6.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
Seychelles,2005,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
Seychelles,2006,8.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0
Seychelles,2007,5.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0
Seychelles,2008,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
Seychelles,2009,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Seychelles,2010,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Seychelles,2011,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
Seychelles,2012,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Seychelles,2013,9.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0
Seychelles,2014,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
Seychelles,2015,6.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0
Seychelles,All,78.0,8.0,1.0,11.0,18.0,41.0,11.0,4.0
Singapore,1996,152.0,87.0,4.0,26.0,51.0,71.0,40.0,47.0
Singapore,1997,196.0,107.0,4.0,25.0,73.0,108.0,54.0,39.0
Singapore,1998,200.0,128.0,3.0,37.0,65.0,103.0,80.0,40.0
Singapore,1999,187.0,90.0,5.0,23.0,47.0,114.0,59.0,29.0
Singapore,2000,204.0,105.0,6.0,30.0,51.0,131.0,64.0,27.0
Singapore,2001,190.0,115.0,5.0,37.0,64.0,109.0,60.0,30.0
Singapore,2002,192.0,129.0,0.0,35.0,58.0,139.0,51.0,38.0
Singapore,2003,201.0,119.0,4.0,37.0,58.0,118.0,65.0,38.0
Singapore,2004,205.0,130.0,5.0,23.0,52.0,139.0,78.0,38.0
Singapore,2005,240.0,119.0,3.0,29.0,52.0,149.0,83.0,43.0
Singapore,2006,231.0,141.0,2.0,18.0,49.0,173.0,97.0,33.0
Singapore,2007,197.0,131.0,0.0,34.0,46.0,123.0,81.0,44.0
Singapore,2008,207.0,112.0,1.0,20.0,41.0,138.0,78.0,41.0
Singapore,2009,235.0,114.0,5.0,32.0,50.0,139.0,83.0,40.0
Singapore,2010,197.0,99.0,1.0,20.0,32.0,128.0,76.0,39.0
Singapore,2011,197.0,111.0,0.0,26.0,26.0,116.0,110.0,30.0
Singapore,2012,243.0,149.0,2.0,36.0,37.0,155.0,126.0,36.0
Singapore,2013,245.0,112.0,0.0,45.0,42.0,117.0,114.0,39.0
Singapore,2014,250.0,105.0,2.0,25.0,39.0,119.0,131.0,39.0
Singapore,2015,218.0,111.0,3.0,34.0,48.0,115.0,101.0,28.0
Singapore,All,4187.0,2314.0,55.0,592.0,981.0,2504.0,1631.0,738.0
Slovakia,1996,566.0,106.0,10.0,67.0,98.0,292.0,166.0,39.0
Slovakia,1997,524.0,106.0,1.0,56.0,77.0,303.0,148.0,45.0
Slovakia,1998,585.0,88.0,2.0,74.0,87.0,333.0,140.0,37.0
Slovakia,1999,590.0,102.0,5.0,67.0,77.0,327.0,173.0,43.0
Slovakia,2000,594.0,135.0,4.0,75.0,90.0,338.0,172.0,50.0
Slovakia,2001,580.0,112.0,3.0,68.0,104.0,330.0,138.0,49.0
Slovakia,2002,617.0,100.0,2.0,61.0,107.0,328.0,153.0,66.0
Slovakia,2003,648.0,105.0,3.0,56.0,93.0,392.0,170.0,39.0
Slovakia,2004,564.0,112.0,1.0,61.0,89.0,335.0,154.0,36.0
Slovakia,2005,584.0,95.0,1.0,64.0,97.0,315.0,151.0,51.0
Slovakia,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2008,508.0,83.0,1.0,47.0,92.0,256.0,156.0,39.0
Slovakia,2009,543.0,58.0,0.0,44.0,71.0,263.0,183.0,40.0
Slovakia,2010,539.0,92.0,5.0,49.0,84.0,278.0,171.0,44.0
Slovakia,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2012,499.0,72.0,2.0,44.0,79.0,235.0,175.0,36.0
Slovakia,2013,533.0,83.0,1.0,49.0,85.0,238.0,197.0,46.0
Slovakia,2014,471.0,83.0,0.0,35.0,73.0,201.0,197.0,48.0
Slovakia,All,8945.0,1532.0,41.0,917.0,1403.0,4764.0,2644.0,708.0
Slovenia,1996,465.0,142.0,4.0,42.0,78.0,232.0,205.0,46.0
Slovenia,1997,473.0,120.0,4.0,45.0,78.0,246.0,173.0,47.0
Slovenia,1998,477.0,135.0,5.0,72.0,67.0,242.0,178.0,48.0
Slovenia,1999,453.0,137.0,4.0,45.0,75.0,233.0,189.0,44.0
Slovenia,2000,433.0,155.0,1.0,46.0,64.0,228.0,194.0,55.0
Slovenia,2001,459.0,122.0,2.0,46.0,71.0,217.0,177.0,68.0
Slovenia,2002,433.0,107.0,1.0,28.0,54.0,233.0,170.0,54.0
Slovenia,2003,440.0,122.0,1.0,44.0,53.0,220.0,181.0,63.0
Slovenia,2004,370.0,142.0,4.0,42.0,47.0,208.0,169.0,42.0
Slovenia,2005,391.0,112.0,1.0,34.0,66.0,189.0,152.0,61.0
Slovenia,2006,415.0,114.0,0.0,28.0,53.0,192.0,187.0,69.0
Slovenia,2007,335.0,99.0,0.0,22.0,50.0,153.0,143.0,66.0
Slovenia,2008,324.0,84.0,0.0,31.0,42.0,149.0,128.0,58.0
Slovenia,2009,350.0,97.0,0.0,21.0,45.0,167.0,155.0,59.0
Slovenia,2010,336.0,78.0,2.0,26.0,37.0,146.0,142.0,61.0
Slovenia,2011,347.0,88.0,0.0,22.0,33.0,142.0,162.0,76.0
Slovenia,2012,360.0,80.0,1.0,21.0,37.0,153.0,156.0,72.0
Slovenia,2013,360.0,86.0,1.0,25.0,44.0,140.0,159.0,77.0
Slovenia,2014,325.0,63.0,1.0,19.0,36.0,135.0,131.0,66.0
Slovenia,2015,332.0,90.0,1.0,17.0,34.0,129.0,160.0,81.0
Slovenia,All,7878.0,2173.0,33.0,676.0,1064.0,3754.0,3311.0,1213.0
South Africa,1996,113.0,30.0,2.0,39.0,33.0,44.0,18.0,7.0
South Africa,1997,82.0,22.0,0.0,28.0,25.0,28.0,18.0,5.0
South Africa,1998,137.0,43.0,5.0,52.0,46.0,52.0,19.0,6.0
South Africa,1999,219.0,60.0,6.0,68.0,85.0,90.0,22.0,8.0
South Africa,2000,209.0,58.0,6.0,59.0,72.0,97.0,28.0,5.0
South Africa,2001,312.0,72.0,7.0,113.0,117.0,120.0,21.0,6.0
South Africa,2002,189.0,47.0,6.0,81.0,52.0,76.0,18.0,3.0
South Africa,2003,193.0,63.0,7.0,71.0,73.0,75.0,21.0,9.0
South Africa,2004,294.0,89.0,11.0,100.0,110.0,115.0,39.0,8.0
South Africa,2005,357.0,101.0,8.0,121.0,140.0,137.0,39.0,13.0
South Africa,2006,417.0,97.0,16.0,127.0,171.0,136.0,48.0,16.0
South Africa,2007,313.0,104.0,8.0,130.0,104.0,129.0,36.0,10.0
South Africa,2008,346.0,95.0,7.0,127.0,123.0,138.0,35.0,11.0
South Africa,2009,280.0,92.0,8.0,113.0,98.0,104.0,42.0,7.0
South Africa,2010,299.0,94.0,10.0,88.0,126.0,113.0,43.0,13.0
South Africa,2011,283.0,75.0,3.0,111.0,103.0,100.0,35.0,6.0
South Africa,2012,373.0,114.0,14.0,155.0,147.0,114.0,48.0,9.0
South Africa,2013,467.0,120.0,15.0,151.0,196.0,157.0,59.0,9.0
South Africa,2014,459.0,121.0,7.0,176.0,186.0,150.0,51.0,10.0
South Africa,2015,377.0,105.0,17.0,124.0,153.0,127.0,51.0,10.0
South Africa,All,5719.0,1602.0,163.0,2034.0,2160.0,2102.0,691.0,171.0
Spain,1996,2451.0,869.0,13.0,348.0,516.0,865.0,1014.0,564.0
Spain,1997,2526.0,847.0,14.0,327.0,508.0,880.0,994.0,650.0
Spain,1998,2499.0,762.0,8.0,293.0,542.0,853.0,959.0,606.0
Spain,1999,2411.0,809.0,2.0,279.0,432.0,893.0,990.0,624.0
Spain,2000,2575.0,819.0,9.0,272.0,507.0,958.0,995.0,653.0
Spain,2001,2430.0,759.0,11.0,234.0,500.0,936.0,886.0,622.0
Spain,2002,2555.0,817.0,8.0,242.0,517.0,997.0,956.0,652.0
Spain,2003,2650.0,828.0,3.0,247.0,552.0,1065.0,926.0,685.0
Spain,2004,2651.0,857.0,12.0,231.0,510.0,1154.0,920.0,681.0
Spain,2005,2570.0,829.0,7.0,202.0,519.0,1057.0,940.0,674.0
Spain,2006,2512.0,735.0,5.0,192.0,455.0,1067.0,893.0,635.0
Spain,2007,2463.0,801.0,12.0,144.0,429.0,1116.0,881.0,682.0
Spain,2008,2676.0,781.0,4.0,168.0,466.0,1233.0,948.0,638.0
Spain,2009,2666.0,763.0,8.0,171.0,424.0,1219.0,941.0,666.0
Spain,2010,2468.0,690.0,3.0,122.0,331.0,1252.0,842.0,608.0
Spain,2011,2435.0,745.0,2.0,114.0,352.0,1232.0,833.0,647.0
Spain,2012,2724.0,815.0,5.0,154.0,392.0,1349.0,925.0,714.0
Spain,2013,2913.0,960.0,9.0,176.0,339.0,1547.0,1099.0,703.0
Spain,2014,2938.0,973.0,10.0,186.0,354.0,1564.0,1053.0,744.0
Spain,2015,2681.0,923.0,8.0,156.0,307.0,1375.0,1017.0,741.0
Spain,All,51794.0,16382.0,153.0,4258.0,8952.0,22612.0,19012.0,13189.0
Sri Lanka,1996,3728.0,1170.0,63.0,1268.0,1202.0,1439.0,750.0,176.0
Sri Lanka,1997,4390.0,1497.0,85.0,1547.0,1450.0,1804.0,767.0,234.0
Sri Lanka,1998,4206.0,1312.0,92.0,1262.0,1278.0,1845.0,795.0,246.0
Sri Lanka,1999,4271.0,1348.0,70.0,1301.0,1300.0,1913.0,804.0,231.0
Sri Lanka,2000,3959.0,1293.0,48.0,1119.0,1161.0,1830.0,854.0,240.0
Sri Lanka,2001,3582.0,1008.0,33.0,902.0,979.0,1712.0,771.0,193.0
Sri Lanka,2002,3465.0,917.0,52.0,855.0,852.0,1680.0,747.0,196.0
Sri Lanka,2003,3533.0,934.0,34.0,867.0,836.0,1701.0,801.0,228.0
Sri Lanka,2006,3117.0,898.0,26.0,756.0,767.0,1444.0,760.0,262.0
Sri Lanka,All,34251.0,10377.0,503.0,9877.0,9825.0,15368.0,7049.0,2006.0
Suriname,1996,17.0,4.0,1.0,4.0,6.0,7.0,2.0,1.0
Suriname,1997,21.0,11.0,3.0,7.0,8.0,8.0,5.0,1.0
Suriname,1998,21.0,8.0,0.0,3.0,11.0,11.0,3.0,1.0
Suriname,1999,34.0,15.0,0.0,13.0,11.0,12.0,10.0,3.0
Suriname,2000,38.0,14.0,1.0,12.0,17.0,17.0,5.0,0.0
Suriname,2001,56.0,16.0,2.0,7.0,26.0,21.0,15.0,1.0
Suriname,2002,48.0,21.0,4.0,14.0,20.0,19.0,10.0,2.0
Suriname,2003,58.0,19.0,2.0,10.0,26.0,22.0,15.0,2.0
Suriname,2004,49.0,18.0,3.0,12.0,9.0,28.0,13.0,2.0
Suriname,2005,60.0,12.0,3.0,14.0,22.0,21.0,10.0,2.0
Suriname,2006,84.0,28.0,1.0,30.0,22.0,42.0,15.0,2.0
Suriname,2007,87.0,32.0,6.0,22.0,30.0,42.0,14.0,5.0
Suriname,2008,113.0,34.0,4.0,35.0,27.0,56.0,20.0,5.0
Suriname,2009,99.0,32.0,4.0,27.0,22.0,55.0,18.0,5.0
Suriname,2010,94.0,42.0,6.0,28.0,26.0,54.0,13.0,9.0
Suriname,2011,95.0,32.0,2.0,31.0,28.0,48.0,13.0,5.0
Suriname,2012,100.0,33.0,3.0,26.0,30.0,44.0,20.0,10.0
Suriname,2013,97.0,34.0,4.0,30.0,36.0,47.0,13.0,1.0
Suriname,2014,92.0,36.0,4.0,17.0,36.0,47.0,18.0,6.0
Suriname,All,1263.0,441.0,53.0,342.0,413.0,601.0,232.0,63.0
Sweden,1996,872.0,381.0,3.0,90.0,186.0,472.0,321.0,181.0
Sweden,1997,857.0,344.0,6.0,97.0,167.0,471.0,311.0,149.0
Sweden,1998,882.0,349.0,3.0,85.0,154.0,444.0,357.0,188.0
Sweden,1999,862.0,358.0,3.0,110.0,148.0,458.0,327.0,174.0
Sweden,2000,802.0,329.0,2.0,89.0,144.0,398.0,321.0,177.0
Sweden,2001,833.0,364.0,5.0,77.0,133.0,446.0,344.0,192.0
Sweden,2002,862.0,318.0,7.0,101.0,137.0,420.0,354.0,161.0
Sweden,2003,776.0,336.0,3.0,95.0,143.0,399.0,317.0,155.0
Sweden,2004,834.0,321.0,7.0,122.0,116.0,403.0,355.0,152.0
Sweden,2005,835.0,384.0,9.0,104.0,135.0,432.0,374.0,165.0
Sweden,2006,817.0,380.0,4.0,124.0,120.0,427.0,359.0,163.0
Sweden,2007,801.0,325.0,7.0,104.0,131.0,427.0,321.0,136.0
Sweden,2008,855.0,315.0,4.0,136.0,138.0,391.0,351.0,150.0
Sweden,2009,888.0,354.0,6.0,134.0,144.0,446.0,367.0,145.0
Sweden,2010,838.0,303.0,3.0,118.0,137.0,380.0,368.0,135.0
Sweden,2011,789.0,323.0,5.0,121.0,153.0,366.0,343.0,124.0
Sweden,2012,819.0,335.0,5.0,117.0,140.0,397.0,345.0,150.0
Sweden,2013,862.0,368.0,4.0,147.0,157.0,383.0,381.0,158.0
Sweden,2014,785.0,363.0,6.0,124.0,156.0,373.0,325.0,164.0
Sweden,2015,851.0,331.0,8.0,107.0,156.0,388.0,370.0,153.0
Sweden,2016,784.0,351.0,5.0,106.0,158.0,385.0,336.0,145.0
Sweden,All,17504.0,7232.0,105.0,2308.0,3053.0,8706.0,7247.0,3317.0
Switzerland,1996,1010.0,422.0,4.0,128.0,203.0,507.0,381.0,209.0
Switzerland,1997,963.0,378.0,3.0,120.0,190.0,471.0,331.0,226.0
Switzerland,1998,1009.0,362.0,5.0,115.0,189.0,460.0,377.0,225.0
Switzerland,1999,929.0,367.0,4.0,106.0,170.0,460.0,343.0,213.0
Switzerland,2000,981.0,399.0,5.0,99.0,194.0,484.0,367.0,231.0
Switzerland,2001,945.0,393.0,4.0,116.0,136.0,448.0,388.0,246.0
Switzerland,2002,980.0,466.0,1.0,105.0,171.0,483.0,415.0,271.0
Switzerland,2003,848.0,421.0,6.0,100.0,113.0,419.0,368.0,263.0
Switzerland,2004,857.0,427.0,1.0,85.0,120.0,429.0,382.0,267.0
Switzerland,2005,899.0,400.0,2.0,92.0,130.0,431.0,372.0,272.0
Switzerland,2006,863.0,446.0,5.0,87.0,129.0,406.0,411.0,271.0
Switzerland,2007,920.0,440.0,4.0,110.0,112.0,408.0,413.0,313.0
Switzerland,2008,861.0,453.0,1.0,93.0,114.0,403.0,411.0,292.0
Switzerland,2009,827.0,278.0,4.0,95.0,97.0,417.0,327.0,165.0
Switzerland,2010,724.0,282.0,2.0,62.0,106.0,370.0,316.0,150.0
Switzerland,2011,757.0,277.0,3.0,82.0,106.0,359.0,315.0,169.0
Switzerland,2012,752.0,286.0,3.0,75.0,95.0,355.0,340.0,170.0
Switzerland,2013,786.0,285.0,3.0,69.0,99.0,355.0,362.0,183.0
Switzerland,2014,756.0,276.0,4.0,62.0,98.0,340.0,337.0,191.0
Switzerland,2015,793.0,280.0,4.0,82.0,104.0,353.0,346.0,184.0
Switzerland,All,17460.0,7338.0,68.0,1883.0,2676.0,8358.0,7302.0,4511.0
Syrian Arab Republic,1998,11.0,4.0,0.0,5.0,4.0,5.0,1.0,0.0
Syrian Arab Republic,1999,17.0,9.0,0.0,11.0,6.0,7.0,1.0,1.0
Syrian Arab Republic,2000,21.0,2.0,2.0,7.0,6.0,8.0,0.0,0.0
Syrian Arab Republic,2001,8.0,3.0,1.0,6.0,0.0,2.0,2.0,0.0
Syrian Arab Republic,2002,25.0,5.0,1.0,11.0,7.0,8.0,3.0,0.0
Syrian Arab Republic,2003,21.0,5.0,4.0,7.0,5.0,9.0,1.0,0.0
Syrian Arab Republic,2004,26.0,3.0,0.0,11.0,8.0,7.0,2.0,1.0
Syrian Arab Republic,2005,21.0,2.0,2.0,5.0,3.0,11.0,1.0,1.0
Syrian Arab Republic,2006,19.0,8.0,1.0,10.0,7.0,6.0,2.0,1.0
Syrian Arab Republic,2007,25.0,4.0,3.0,10.0,4.0,7.0,4.0,1.0
Syrian Arab Republic,2008,18.0,16.0,3.0,11.0,6.0,5.0,8.0,1.0
Syrian Arab Republic,2009,17.0,4.0,2.0,7.0,4.0,5.0,1.0,2.0
Syrian Arab Republic,2010,26.0,6.0,3.0,7.0,10.0,9.0,3.0,0.0
Syrian Arab Republic,All,255.0,71.0,22.0,108.0,70.0,89.0,29.0,8.0
TFYR Macedonia,1996,103.0,43.0,1.0,14.0,15.0,63.0,37.0,16.0
TFYR Macedonia,1997,115.0,40.0,1.0,15.0,21.0,52.0,42.0,24.0
TFYR Macedonia,1998,97.0,56.0,1.0,16.0,18.0,50.0,48.0,20.0
TFYR Macedonia,1999,117.0,53.0,1.0,16.0,21.0,46.0,62.0,24.0
TFYR Macedonia,2000,104.0,46.0,1.0,13.0,22.0,60.0,41.0,13.0
TFYR Macedonia,2001,113.0,39.0,3.0,10.0,14.0,53.0,49.0,23.0
TFYR Macedonia,2002,99.0,50.0,3.0,10.0,17.0,56.0,41.0,22.0
TFYR Macedonia,2003,97.0,40.0,0.0,15.0,15.0,45.0,41.0,21.0
TFYR Macedonia,2004,122.0,57.0,0.0,11.0,26.0,58.0,62.0,22.0
TFYR Macedonia,2005,102.0,41.0,1.0,10.0,15.0,63.0,36.0,18.0
TFYR Macedonia,2006,124.0,42.0,4.0,17.0,14.0,54.0,52.0,25.0
TFYR Macedonia,2007,114.0,45.0,2.0,13.0,18.0,55.0,46.0,25.0
TFYR Macedonia,2008,116.0,45.0,0.0,13.0,18.0,45.0,56.0,29.0
TFYR Macedonia,2009,125.0,42.0,0.0,13.0,13.0,58.0,53.0,30.0
TFYR Macedonia,2010,87.0,35.0,1.0,7.0,10.0,46.0,46.0,12.0
TFYR Macedonia,2011,96.0,32.0,1.0,7.0,9.0,45.0,43.0,23.0
TFYR Macedonia,2012,120.0,52.0,1.0,9.0,18.0,59.0,63.0,22.0
TFYR Macedonia,2013,136.0,34.0,1.0,10.0,34.0,47.0,55.0,23.0
TFYR Macedonia,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFYR Macedonia,All,1987.0,792.0,22.0,219.0,318.0,955.0,873.0,392.0
Tajikistan,1996,123.0,41.0,3.0,30.0,38.0,67.0,22.0,4.0
Tajikistan,1997,120.0,39.0,3.0,33.0,36.0,57.0,27.0,3.0
Tajikistan,1998,114.0,42.0,7.0,38.0,42.0,45.0,22.0,2.0
Tajikistan,1999,141.0,63.0,4.0,43.0,54.0,67.0,22.0,14.0
Tajikistan,2000,137.0,40.0,7.0,47.0,47.0,61.0,11.0,4.0
Tajikistan,2001,91.0,72.0,5.0,43.0,48.0,54.0,10.0,3.0
Tajikistan,2002,103.0,38.0,1.0,28.0,41.0,53.0,14.0,4.0
Tajikistan,2003,126.0,43.0,6.0,47.0,41.0,55.0,20.0,0.0
Tajikistan,2004,116.0,56.0,8.0,51.0,50.0,48.0,13.0,2.0
Tajikistan,2005,139.0,48.0,7.0,43.0,43.0,71.0,21.0,2.0
Tajikistan,2016,154.0,82.0,6.0,53.0,53.0,101.0,22.0,1.0
Tajikistan,All,1364.0,564.0,57.0,456.0,493.0,679.0,204.0,39.0
Thailand,1996,3300.0,1143.0,0.0,1329.0,1361.0,1215.0,476.0,62.0
Thailand,1997,3196.0,954.0,0.0,1141.0,1255.0,1264.0,423.0,67.0
Thailand,1998,3842.0,1121.0,64.0,1294.0,1508.0,1470.0,561.0,66.0
Thailand,1999,4068.0,1208.0,57.0,1266.0,1596.0,1614.0,643.0,100.0
Thailand,2000,4033.0,1149.0,0.0,1209.0,1545.0,1707.0,607.0,114.0
Thailand,2002,3712.0,1190.0,55.0,942.0,1350.0,1708.0,705.0,142.0
Thailand,2003,3425.0,1059.0,49.0,756.0,1160.0,1671.0,714.0,134.0
Thailand,2004,3253.0,1043.0,29.0,648.0,1135.0,1664.0,681.0,139.0
Thailand,2005,3030.0,907.0,38.0,575.0,1025.0,1511.0,661.0,127.0
Thailand,2006,2852.0,756.0,27.0,469.0,904.0,1489.0,605.0,114.0
Thailand,2007,2943.0,811.0,25.0,495.0,957.0,1505.0,625.0,147.0
Thailand,2008,2906.0,872.0,24.0,471.0,900.0,1586.0,646.0,151.0
Thailand,2009,2926.0,861.0,37.0,469.0,849.0,1554.0,727.0,151.0
Thailand,2010,2913.0,848.0,30.0,507.0,852.0,1511.0,675.0,186.0
Thailand,2011,2985.0,888.0,31.0,452.0,929.0,1588.0,705.0,168.0
Thailand,2012,3055.0,930.0,28.0,453.0,883.0,1628.0,803.0,190.0
Thailand,2013,3105.0,856.0,23.0,419.0,832.0,1695.0,776.0,216.0
Thailand,2014,3074.0,878.0,26.0,386.0,798.0,1662.0,872.0,208.0
Thailand,2015,3366.0,839.0,26.0,372.0,759.0,1845.0,966.0,237.0
Thailand,2016,3283.0,848.0,14.0,382.0,762.0,1796.0,956.0,221.0
Thailand,All,65267.0,19161.0,583.0,14035.0,21360.0,31683.0,13827.0,2940.0
Trinidad and Tobago,1996,111.0,35.0,2.0,31.0,35.0,48.0,22.0,8.0
Trinidad and Tobago,1997,129.0,31.0,2.0,38.0,42.0,50.0,23.0,5.0
Trinidad and Tobago,1998,141.0,30.0,4.0,33.0,39.0,71.0,17.0,7.0
Trinidad and Tobago,1999,109.0,30.0,0.0,24.0,36.0,48.0,29.0,2.0
Trinidad and Tobago,2000,134.0,32.0,3.0,34.0,35.0,61.0,24.0,9.0
Trinidad and Tobago,2001,141.0,38.0,2.0,45.0,30.0,71.0,23.0,8.0
Trinidad and Tobago,2002,129.0,27.0,2.0,36.0,38.0,56.0,20.0,4.0
Trinidad and Tobago,2003,109.0,35.0,1.0,36.0,30.0,49.0,22.0,6.0
Trinidad and Tobago,2004,143.0,25.0,1.0,29.0,47.0,54.0,30.0,7.0
Trinidad and Tobago,2005,110.0,26.0,1.0,28.0,35.0,52.0,14.0,6.0
Trinidad and Tobago,2006,115.0,26.0,2.0,30.0,29.0,54.0,23.0,3.0
Trinidad and Tobago,2007,111.0,20.0,1.0,24.0,44.0,39.0,17.0,6.0
Trinidad and Tobago,2008,163.0,36.0,1.0,34.0,42.0,84.0,34.0,4.0
Trinidad and Tobago,2009,107.0,21.0,1.0,30.0,32.0,43.0,19.0,3.0
Trinidad and Tobago,2010,129.0,31.0,2.0,26.0,47.0,56.0,25.0,4.0
Trinidad and Tobago,2011,112.0,27.0,2.0,25.0,33.0,49.0,25.0,5.0
Trinidad and Tobago,All,1993.0,470.0,27.0,503.0,594.0,885.0,367.0,87.0
Tunisia,2009,15.0,7.0,0.0,9.0,8.0,4.0,1.0,0.0
Tunisia,2013,8.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0
Tunisia,All,23.0,9.0,1.0,13.0,10.0,6.0,2.0,0.0
Turkey,2009,801.0,249.0,41.0,213.0,233.0,345.0,168.0,50.0
Turkey,2010,1148.0,376.0,52.0,333.0,309.0,507.0,232.0,91.0
Turkey,2011,850.0,298.0,43.0,260.0,240.0,348.0,197.0,60.0
Turkey,2012,1072.0,378.0,39.0,278.0,305.0,512.0,235.0,81.0
Turkey,2013,1347.0,463.0,40.0,386.0,372.0,595.0,312.0,105.0
Turkey,2014,1209.0,408.0,39.0,374.0,308.0,503.0,304.0,89.0
Turkey,2015,1135.0,397.0,36.0,338.0,313.0,494.0,265.0,86.0
Turkey,All,7562.0,2569.0,290.0,2182.0,2080.0,3304.0,1713.0,562.0
Turkmenistan,1996,230.0,53.0,13.0,93.0,62.0,70.0,40.0,5.0
Turkmenistan,1997,261.0,72.0,13.0,125.0,85.0,81.0,27.0,2.0
Turkmenistan,1998,322.0,83.0,18.0,129.0,85.0,136.0,29.0,8.0
Turkmenistan,1999,342.0,100.0,9.0,141.0,117.0,129.0,41.0,5.0
Turkmenistan,2000,307.0,76.0,9.0,136.0,107.0,107.0,19.0,5.0
Turkmenistan,2001,367.0,78.0,9.0,120.0,136.0,149.0,28.0,3.0
